,1-qid,two_realRank,two_realRank2,State,CordAscent,C_CE_I,C_CE_I_R,Total_Current_Assets,Current_Liabilities,NonCurrent_Liabilities,Unrestricted_Net_Assets,Restricted_Net_Assets,Total_Net_Assets,Total_Assets,Total_Liabilities,Total_Taxes,Total_Revenue_,Total_Expenses,NonCurrent_Liability,Change_in_Net_Assets,Population,UAAL_pension_(risk-free),UAAL_OPEB,Primary_gov_debt,Personal_income,cash_ratio,quick_ratio,current_ratio,op_ratio,surplus_percap,net_asst_ratio,long_term_liab,lt_percapita,tax_income_ratio,rev_income_ratio,exp_income_ratio,pension_income_ratio,opeb_income_ratio,overallrank,C_CE_I_R_contribution,Change_in_Net_Assets_contribution,Current_Liabilities_contribution,NonCurrent_Liability_contribution,NonCurrent_Liabilities_contribution,Personal_income_contribution,Population_contribution,Primary_gov_debt_contribution,Restricted_Net_Assets_contribution,Total_Assets_contribution,Total_Current_Assets_contribution,Total_Expenses_contribution,Total_Liabilities_contribution,Total_Net_Assets_contribution,Total_Revenue__contribution,Total_Taxes_contribution,UAAL_OPEB_contribution,UAAL_pension_(risk-free)_contribution,Unrestricted_Net_Assets_contribution,cash_ratio_contribution,current_ratio_contribution,exp_income_ratio_contribution,long_term_liab_contribution,lt_percapita_contribution,net_asst_ratio_contribution,op_ratio_contribution,opeb_income_ratio_contribution,pension_income_ratio_contribution,quick_ratio_contribution,rev_income_ratio_contribution,surplus_percap_contribution,tax_income_ratio_contribution,C_CE_I_R_feature_rank,Change_in_Net_Assets_feature_rank,Current_Liabilities_feature_rank,NonCurrent_Liability_feature_rank,NonCurrent_Liabilities_feature_rank,Personal_income_feature_rank,Population_feature_rank,Primary_gov_debt_feature_rank,Restricted_Net_Assets_feature_rank,Total_Assets_feature_rank,Total_Current_Assets_feature_rank,Total_Expenses_feature_rank,Total_Liabilities_feature_rank,Total_Net_Assets_feature_rank,Total_Revenue__feature_rank,Total_Taxes_feature_rank,UAAL_OPEB_feature_rank,UAAL_pension_(risk-free)_feature_rank,Unrestricted_Net_Assets_feature_rank,cash_ratio_feature_rank,current_ratio_feature_rank,exp_income_ratio_feature_rank,long_term_liab_feature_rank,lt_percapita_feature_rank,net_asst_ratio_feature_rank,op_ratio_feature_rank,opeb_income_ratio_feature_rank,pension_income_ratio_feature_rank,quick_ratio_feature_rank,rev_income_ratio_feature_rank,surplus_percap_feature_rank,tax_income_ratio_feature_rank
474,2015,14,14,Missouri,23,4395689,8638336,8733580,2409244,10443627,-4651883,3860139,28645931,41605007,12852870,11803295547,26438461538,25136456478,10443626518,1302005061,6076204,94719807737,3372471660,3671854251,2.6E+11,1.82,3.59,3.63,1.05,214.28,-0.02,0.25,1718.77,0.05,0.1,0.1,0.36,0.01,14,0.002388138,0.001835501,-0.001404369,0.002356651,-0.011671791,0.000726113,-0.001187489,-0.006262897,0.000317551,0.004150066,-0.005014957,-0.001028071,0.009932137,0.000335049,-0.001594742,0.001496078,-0.001502695,-0.00021445,0.003156456,0.000654657,0.003068311,-0.000380474,-0.005295847,0.003238914,-0.002954737,0.001985962,-0.001517638,0.001564379,0.000451652,-0.004016072,-0.002027319,0.000341272,12,17,23,13,1,26,24,3,32,6,5,25,2,31,18,22,21,33,9,27,10,29,4,8,11,16,20,19,28,7,14,30
475,2015,10,10,Montana,18,4467770,5337109,5815732,1085436,2279229,-641874,3135325,7905662,11390349,3364665,2486452429,6032145749,5587518219,2279228745,444627530,1032073,18681741064,463996964,260871457,43711465587,4.12,4.92,5.36,1.08,430.81,0.22,0.2,2208.4,0.06,0.14,0.13,0.43,0.01,10,0.000447306,0.002348495,-0.001880962,0.003576314,-0.026297635,0.007930193,-0.004022904,-0.004951466,-0.00232653,0.020359139,-0.008360235,-0.006614515,0.012948911,-0.001541874,-0.003104979,-0.000120169,-0.0024738,0.001959318,-0.000852758,0.001520402,0.005519988,0.000530558,-0.003906225,-0.000567551,-0.002175511,0.005526265,0.000634056,-0.000386774,0.000466217,-0.00252216,0.009260232,-0.001429101,30,17,21,13,1,6,11,10,18,2,5,7,3,22,14,32,16,20,25,23,9,28,12,27,19,8,26,31,29,15,4,24
476,2015,1,1,Nebraska,16,4709563,6115881,6396475,1552831,485171,1259384,2998085,13043851,15202166,2038002,5036442308,8730769231,8446667004,485171053,303750000,1893765,16405267643,0,15662955,93166470648,3.03,3.94,4.12,1.03,160.39,0.28,0.03,256.19,0.05,0.09,0.09,0.18,0,1,0.000139029,0.002631309,-0.003828286,0.004895016,-0.02502381,0.007225742,-0.003642132,-0.006503797,-0.000838587,0.021321224,-0.006277251,-0.005402703,0.014846967,0.001462091,-0.006218705,-0.002287579,-0.00348305,-0.002000085,-0.002200361,0.002213715,0.001302712,0.00051062,-0.000936975,0.00343304,-0.000442824,0.000832266,-0.000468717,-0.001634846,0.000590821,-0.002850943,0.001339553,0.000342382,33,16,10,9,1,4,11,5,26,2,6,8,3,22,7,17,12,20,19,18,24,29,25,13,31,27,30,21,28,14,23,32
477,2015,16,16,Nevada,19,3377438,5692071,5766028,2385011,5071891,-2161291,1648293,4445507,12160139,7456902,4724660931,10403133603,9820662955,5071890688,596679150,2883758,66668523864,1462887652,3555865385,1.23E+11,1.42,2.39,2.42,1.06,206.91,-0.04,0.42,1758.78,0.04,0.08,0.08,0.54,0.01,16,-0.000713732,-0.000673647,-0.003797034,0.000939353,-0.024289158,0.006509102,-0.003430729,-0.005535874,-0.003033079,0.019785734,-0.00734676,-0.005450829,0.008791567,-3.76E-06,-0.005909351,-0.004247659,-0.004667594,0.000817173,-0.000362171,0.000502578,-0.000494016,-0.002592371,-0.002175812,0.000697618,0.001559173,-0.00082607,-0.00071644,0.00382535,0.000103059,-0.000938094,0.000861449,0.001823619,25,27,12,19,1,5,13,7,14,2,4,8,3,33,6,10,9,23,31,28,29,15,16,26,18,22,24,11,32,20,21,17
478,2015,12,12,New Hampshire,22,519238,1143014,2109918,840049,3406841,-1670579,1131977,2013551,6279676,4246890,2051428138,6504858300,6442079960,3406841093,62778340,1330111,17006873759,2163967611,1634313765,75291505061,0.62,1.36,2.51,1.01,47.2,-0.09,0.54,2561.32,0.03,0.09,0.09,0.23,0.03,12,-0.001340221,-0.001719373,-2.64E-05,0.001577683,-0.023314881,0.00415586,-0.002335727,-0.009418829,-0.002013184,0.019344744,-0.006676139,-0.007396092,0.011964009,0.000163281,-0.00382363,-0.003228578,-0.002472747,-0.000554174,-0.00115086,-0.003724517,0.000801394,-0.00105902,0.006323171,0.000807033,-0.001277323,-0.002585505,0.000546386,0.000634417,-8.92E-05,-0.005624804,-0.001496683,0.000779834,21,18,33,19,1,9,15,4,16,2,6,5,3,31,10,12,14,29,23,11,26,24,7,25,22,13,30,28,32,8,20,27
479,2015,49,49,New Jersey,48,6159141,15312249,15378629,7305258,152533734,-129404868,5674511,-115260360,42422944,159838993,31144902565,61342408907,67480391456,1.53E+11,-6147062350,8935421,2.27E+11,82444028340,43760002024,5.44E+11,0.84,2.1,2.11,0.91,-687.94,-2.92,3.6,17070.68,0.06,0.11,0.12,0.42,0.15,49,0.004437009,3.16E-05,0.002311089,-0.005964694,0.064705265,-0.011916447,0.006513735,0.016673955,-0.001760887,-0.038674971,-0.002820629,0.010578913,-0.029390725,-0.002395819,0.011511126,0.000478377,0.002594783,0.001068579,-0.003586981,0.000797867,-0.00059086,0.000496649,0.007141257,-0.005393197,-0.002604835,-0.002430215,0.000164519,0.001888211,-0.002219355,2.82E-05,-0.009334981,0.000614182,13,32,20,11,1,5,10,4,23,2,15,7,3,19,6,30,17,24,14,26,28,29,9,12,16,18,31,22,21,33,8,27
480,2015,46,46,New Mexico,4,4620897,6266160,7590094,3155334,7495675,6407173,13811496,27249180,38148607,10651009,6331553644,19292275304,18578049595,7495675101,807852227,2080328,52244149937,3404129840,2930759109,80064871457,1.46,1.99,2.41,1.04,388.33,0.53,0.2,3603.12,0.08,0.24,0.23,0.65,0.04,46,0.000931834,-0.000145816,-0.001963337,0.00123272,-0.024210856,0.005064904,-0.004859291,-0.006441578,0.000671793,0.00736422,-0.004234882,-0.005486441,0.01463673,0.001024642,-0.005794106,-0.00110385,0.000515265,-0.00350806,0.002501104,0.000583921,0.000777585,0.000859548,0.000132976,-0.003226158,-0.001112337,6.21E-05,-0.000693301,0.003193056,0.000224842,0.001399627,0.010939893,-0.000603959,21,31,15,17,1,8,9,5,26,4,10,7,2,20,6,19,29,11,14,28,24,22,32,12,18,33,25,13,30,16,3,27
481,2015,36,36,New York,44,23917004,52982794,53406883,35756073,87268219,-42954453,5217611,33729757,156479757,123024291,73436234818,1.67E+11,1.61E+11,87268218623,6404858300,19747183,3.13E+11,80055122470,58087044534,1.18E+12,0.67,1.48,1.49,1.04,324.34,-0.24,0.56,4419.27,0.06,0.14,0.14,0.27,0.07,36,0.00133135,0.000813905,0.004301991,-0.006823059,0.063872777,-0.010518151,0.007029909,0.017523486,-0.000137114,-0.037505206,0.011552836,0.009814498,-0.030422093,0.001285684,0.010787816,0.003523746,0.001954906,0.00097396,-0.001331735,0.000364681,-0.001531342,0.000157069,0.007206055,-0.004040325,-0.000446028,0.000950279,0.00014191,-0.000731972,0.001608991,-0.001828141,0.00058124,-0.001701538,22,26,12,11,1,7,10,4,33,2,5,8,3,23,6,15,16,24,21,30,20,31,9,13,29,25,32,27,19,17,28,18
482,2015,15,15,North Carolina,13,6625897,11747746,12765128,5918824,9720849,827294,1075985,46586440,62672045,15639673,24337076923,48373501012,43369677126,9720849190,5008259109,10035186,99421069043,32861356275,8599804656,4.14E+11,1.12,1.98,2.16,1.12,499.07,0.03,0.16,968.68,0.06,0.12,0.1,0.24,0.08,15,0.000115393,-0.00050113,0.000786234,0.003565295,-0.014248375,-0.012817327,0.007316509,-0.006434228,-0.000573125,-0.040404411,-0.001578143,0.008663358,0.008249246,0.001204778,0.013186871,0.00034917,0.003894465,-0.001191832,-0.0021618,0.000461364,-0.002796636,-0.002173159,-0.003711044,0.002558727,0.001663255,0.005387091,0.00184567,-0.000850301,0.002319378,-0.00198662,0.010707595,0.001088563,33,30,28,13,2,4,8,9,29,1,22,6,7,24,3,32,11,25,18,31,14,17,12,15,21,10,20,27,16,19,5,26
483,2015,6,6,North Dakota,5,13098955,19834816,19975274,3440228,2613946,8352637,6821544,19876718,25939073,6054174,5429958982,10185495951,8041931293,2613946496,2153331260,756835,9870517394,48987854,1746415992,42864056680,3.81,5.77,5.81,1.27,2845.18,0.58,0.1,3453.79,0.13,0.24,0.19,0.23,0,6,0.003127018,0.003873013,-0.001489179,0.001647135,-0.026621692,0.006297876,-0.001705552,-0.007937577,0.003140157,0.012102339,0.012321925,-0.005897648,0.011332205,0.000532069,-0.003876426,-0.001346925,-0.00260143,-0.00015482,0.001363307,0.001620188,0.004303137,0.001760536,-0.006063894,-0.004400757,0.002562736,0.005686776,-0.001067232,-0.002807372,0.004963164,-0.002414133,0.012261769,0.007943445,18,16,28,26,1,8,25,7,17,4,2,10,5,32,15,30,21,33,29,27,14,24,9,13,22,11,31,20,12,23,3,6
484,2015,26,26,Ohio,7,36479226,47044128,50187520,13825350,37792661,-9457556,14559041,28943503,77762190,51618011,25661693320,63875643725,63261828947,37792660931,1022557692,11605090,3.16E+11,14611135118,17927809717,5.12E+11,2.64,3.4,3.63,1.01,88.11,0.07,0.49,3256.56,0.05,0.12,0.12,0.62,0.03,26,0.002784216,0.00045328,0.003410808,-0.00713372,0.062125619,-0.011686581,0.007333769,0.016459373,0.000434935,-0.038424952,0.012801999,0.012170267,-0.029251525,5.27E-05,0.009207185,0.000652655,-0.001819159,-0.000525081,-0.001362968,0.002477679,0.00161596,0.001745259,0.008111375,-0.001576992,0.000477662,-0.000392328,0.000687745,0.001926348,8.10E-05,-0.000161245,6.41E-05,0.001089717,14,27,13,11,1,7,10,4,28,2,5,6,3,33,8,24,17,25,21,15,19,18,9,20,26,29,23,16,31,30,32,22
485,2015,2,2,Oklahoma,9,5596850,6722618,6931859,1811273,2416957,1873209,6611505,19038922,23507852,4228231,8775338057,18954911943,17677741903,2416957490,1337177126,3907414,49582967061,4875506,2250048583,1.8E+11,3.09,3.71,3.83,1.07,342.22,0.36,0.1,618.56,0.05,0.11,0.1,0.27,0,2,-0.003127251,-0.001288668,-0.002950891,0.001837109,-0.025201489,0.002625893,-0.000779233,-0.005041725,-0.000740951,0.012972741,-0.001120268,-0.002836519,0.012388131,-0.003764397,-0.002859656,0.000847526,-0.002205785,-0.00346282,0.000177328,-0.000841644,0.003343691,0.001741073,-0.002201246,0.004432375,0.003329485,0.005694748,-0.000318583,-0.000356624,0.000471888,-0.002349739,0.010839106,0.003154784,13,23,14,21,1,17,27,6,28,2,24,16,3,8,15,25,19,9,33,26,10,22,20,7,11,5,31,30,29,18,4,12
486,2015,24,24,Oregon,11,8065243,9974578,10702775,2979788,12692850,-38685,4173633,16027929,32170410,15672639,10554384615,26252530364,24307088057,12692850202,-37274291,4024634,99195099271,178441296,11424835020,1.79E+11,2.71,3.35,3.59,1.08,-9.26,0.13,0.39,3153.79,0.06,0.15,0.14,0.56,0,24,-0.000763213,-0.001595343,-0.001015713,0.000984102,-0.013165626,0.006696062,-0.005475011,-0.001236785,0.001458415,0.006164806,-0.001500983,8.93E-05,0.0057364,-7.15E-05,-0.002409507,0.002918222,-0.000522406,-0.001497849,0.000264175,0.001986573,0.004472503,-0.001346356,-0.000839544,0.001251598,0.000614876,0.005481807,0.00049597,0.00213041,0.000193415,0.000749831,0.000118117,0.001943692,24,14,21,22,1,2,6,20,17,3,15,32,4,33,9,8,27,16,29,11,7,18,23,19,26,5,28,10,30,25,31,12
487,2015,35,35,Pennsylvania,42,10283164,15443591,19609851,14383165,37872082,-19715747,2504825,12832325,64290283,52255247,35469832996,75368421053,73776017206,37872081984,1432327935,12791904,2.04E+11,20839048583,17778279352,6.45E+11,0.71,1.07,1.36,1.02,111.97,-0.27,0.59,2960.63,0.06,0.12,0.11,0.32,0.03,35,0.003128271,0.001163863,0.005267302,-0.007302862,0.064506723,-0.012834646,0.007711245,0.016358318,0.000929839,-0.036181385,0.01135852,0.010467553,-0.026529458,-0.002280503,0.008777625,0.000261918,0.003647902,0.002116092,-0.002532873,-0.000393237,-0.003022546,0.00019716,0.005833026,0.000287632,-0.000388327,-0.00025723,0.000319938,0.001758346,-0.000247058,0.001442268,-0.002367025,0.00051374,15,23,12,10,1,5,9,4,24,2,6,7,3,19,8,30,13,20,17,26,16,33,11,29,27,31,28,21,32,22,18,25
488,2015,39,39,Rhode Island,41,1225890,2073148,2317177,1238236,5749789,-4455259,1009574,-530531,6458363,6988025,3245885628,8042342105,7558546559,5749789474,478734818,1055607,17880748641,652141700,2656919028,53475203441,0.99,1.67,1.87,1.06,453.52,-0.53,0.89,5446.9,0.06,0.15,0.14,0.33,0.01,39,-0.001271599,-0.000771335,-0.000374927,0.0042392,-0.025217602,0.008263219,-0.004403832,-0.005034087,0.00251643,0.019167164,-0.006116561,-0.006883694,0.01138692,0.001154725,-0.004859591,0.001368892,0.001212534,-0.003645426,-0.001273319,-0.002195631,0.001827542,0.002777154,0.005332672,-0.007757155,-0.001358732,-0.00159879,0.000777908,-0.002419703,-0.000751075,0.002013161,0.01087123,0.003066314,27,31,33,13,1,5,12,10,17,2,8,7,3,29,11,24,28,14,26,20,22,16,9,6,25,23,30,18,32,21,4,15
489,2015,21,21,South Carolina,17,6603002,8857992,9686747,3944963,6451996,-2715130,6206946,16461801,26732303,10396959,10329177126,23844965587,22716079960,6451995951,1128885628,4894834,71201222405,9974546559,3145943320,1.9E+11,1.67,2.25,2.46,1.05,230.63,0.13,0.24,1318.12,0.05,0.13,0.12,0.38,0.05,21,0.002169595,-0.001775729,0.000127745,0.002321049,-0.022955926,0.003574044,-0.001572013,-0.007403864,0.000141876,0.011847997,-0.001068457,-0.001558325,0.010145374,0.000689873,-0.00207646,0.000822723,-0.000616135,-0.000139655,-0.001145162,-0.002803259,-0.002627771,0.000914894,-0.001375831,0.001065031,0.002028316,0.003183131,-0.001182908,0.002025955,-0.000374035,-0.001164209,-0.001403245,0.002446352,12,16,33,11,1,6,17,4,31,2,24,18,3,28,13,27,29,32,23,8,9,26,20,25,14,7,21,15,30,22,19,10
490,2015,3,3,South Dakota,15,2326604,3169774,3228835,461734,615214,900134,1562688,6223821,7331690,1076947,1495241903,3901823887,3737902834,615213563,163921053,857919,9923652114,0,562251012,41603478745,5.04,6.86,6.99,1.04,191.07,0.34,0.08,717.1,0.04,0.09,0.09,0.24,0,3,-0.002730507,-0.001316921,-0.000870198,-0.000807763,-0.026268461,0.006898034,-0.004901066,-0.007966575,0.00173232,0.021028038,-0.006151168,-0.0073856,0.012461677,-0.001962631,-0.00533049,-0.001229965,-0.001904428,-0.00163136,0.000791835,0.004940518,0.001652619,-0.000155622,-0.004450046,0.000810937,0.002692649,0.003899044,-0.002924269,0.001337635,0.000499597,-0.00068992,0.003155795,0.000576161,15,23,26,28,1,6,10,4,19,2,7,5,3,17,8,24,18,21,29,9,20,33,11,27,16,12,14,22,32,30,13,31
491,2015,4,4,Tennessee,12,6771089,9497648,9632619,2099709,3628457,3402279,1215402,32383100,38431510,5728166,13797119433,29557674089,28137258097,3628457490,1420553644,6595056,45177748128,1773154858,2205184211,2.81E+11,3.22,4.52,4.59,1.05,215.4,0.12,0.09,550.18,0.05,0.11,0.1,0.16,0.01,4,0.000463167,0.000838828,0.000779545,-0.000236049,-0.026032372,0.002185128,0.000146502,-0.007094407,6.62E-05,0.006032337,0.000930513,-0.001831387,0.015543782,0.003063067,-0.002839561,-0.001712995,-0.000607017,-0.000277622,-2.58E-05,0.003358549,0.004797749,0.000831944,-0.002333465,0.00190725,0.002802461,-0.000272542,0.00277016,-0.003252673,-0.001157906,-0.001775381,-0.000795075,-0.000509427,27,21,24,30,1,14,31,3,32,4,20,16,2,9,10,18,25,28,33,6,5,22,13,15,11,29,12,8,19,17,23,26
492,2015,19,19,Texas,2,36551126,49117787,57058325,24676272,90633901,-10784247,76814484,149501676,273478734,115310173,52401827935,1.4E+11,1.35E+11,90633900810,4643085020,27429639,3.46E+11,80613241274,47540485830,1.31E+12,1.48,1.99,2.31,1.03,169.27,0.24,0.33,3304.23,0.04,0.11,0.1,0.27,0.06,19,0.003679383,0.000579954,0.003780864,-0.006913951,0.063800699,-0.011309847,0.005817357,0.016581319,0.002035038,-0.036933921,0.009481977,0.010357022,-0.032371585,0.001545031,0.012644065,0.000988255,0.004067271,0.002692572,-0.001924984,0.000422245,0.001185371,-0.003510778,-0.000139948,-0.000488509,0.002161558,-0.00119642,0.000238002,-0.000765713,0.000772489,0.00187585,-0.001025973,0.002685121,13,29,12,9,1,6,10,4,19,2,8,7,3,22,5,26,11,16,20,31,24,14,33,30,18,23,32,28,27,21,25,17
493,2015,8,8,Utah,8,4353111,10502423,10825450,2100800,6059160,2066724,5926896,22979825,31092794,8159960,6723212551,12748362348,11306016194,6059159919,1458831984,2990632,36096798721,186468623,6002024291,1.19E+11,2.07,5,5.15,1.13,487.8,0.26,0.19,2026.05,0.06,0.11,0.09,0.3,0,8,0.000569273,0.002007,-0.003845705,0.0014443,-0.022918598,0.006688587,0.000308538,0.000575714,-0.001070973,0.013415889,-0.0002929,-0.006104941,0.01054119,-0.000470634,-0.002720539,0.002110413,-0.003135891,-9.48E-05,0.002293373,-0.0026664,0.003278937,-6.29E-05,-0.002347409,0.002514426,0.001119097,0.004594699,-0.000156124,0.003513746,0.003555762,-0.001690145,0.01310878,-0.000603668,27,20,8,22,1,5,29,26,24,2,30,6,4,28,14,19,13,32,18,15,12,33,17,16,23,7,31,11,10,21,3,25
494,2015,44,44,Vermont,40,795690,1353375,1375661,620678,2713868,-2071894,841189,982706,4363123,3334546,3035374967,5957793522,5730952629,2713867816,226949370,626088,8234410901,2121672065,636103239,30787008097,1.28,2.18,2.22,1.04,362.49,-0.28,0.62,4334.64,0.1,0.19,0.19,0.27,0.07,44,-0.002575166,-0.003705932,-0.00291902,0.00237307,-0.025846134,0.006062223,-0.00376235,-0.009490123,0.001408473,0.018315253,-0.005085923,-0.006270555,0.014737207,-0.002059173,-0.005121792,-0.000728473,-0.003908983,-0.000663886,0.000330991,0.000869629,-0.000124643,-0.00056735,0.006222437,-0.004870999,0.000503768,-0.000707525,-9.57E-05,-0.001234989,-0.000106997,0.000878956,0.01104797,0.001032238,16,14,15,17,1,8,13,5,20,2,10,6,3,18,9,25,12,27,30,24,31,28,7,11,29,26,33,21,32,23,4,22
495,2015,13,13,Virginia,29,8736824,12396561,12769602,5810178,14252989,-4965581,2308881,21069149,43580898,20063167,21850687247,39415284413,38128575911,14252988866,1185368421,8367587,1.03E+11,5132591093,7222504049,4.42E+11,1.5,2.13,2.2,1.03,141.66,-0.06,0.33,1703.36,0.05,0.09,0.09,0.23,0.01,13,-0.000928029,-0.000237561,-0.000689371,0.001520775,-0.012916911,-0.012043553,0.00700813,-0.002081808,-0.001177617,-0.037556427,-0.001726069,-0.003846868,0.004793262,0.00193644,0.000148342,-0.001158221,-0.000180196,0.001668073,-5.54E-05,0.001913394,0.001321827,0.000168734,0.001646039,0.001957408,-0.000498799,-0.000416746,-0.000197434,4.83E-05,-0.000743912,-0.001289694,-0.002473074,-0.000394534,20,26,22,15,2,3,4,8,18,1,12,6,5,10,30,19,28,13,32,11,16,29,14,9,23,24,27,33,21,17,7,25
496,2015,31,31,Washington,26,11130624,18614212,23174491,10383303,57366341,-13046219,12713812,20852045,90158079,67749644,18372663968,48131578947,47891417004,57366341093,305421053,7160290,1.05E+11,14069453441,25120445344,3.77E+11,1.07,1.79,2.23,1.01,42.65,0,0.64,8011.73,0.05,0.13,0.13,0.28,0.04,31,0.001800812,0.001000073,0.003101422,-0.007973038,0.061697701,-0.01205436,0.006116149,0.017013459,-0.00010745,-0.040451039,0.011627399,0.008524033,-0.027788881,-0.000377198,0.011085779,0.000924457,0.000603954,0.004016279,-0.001661193,-0.002479294,-0.001818036,0.001344951,0.008236807,-0.003814597,-0.000557708,7.22E-05,-0.000785603,-0.00208321,-0.000396231,-0.00105182,-0.002861734,0.001732026,20,25,15,10,1,5,11,4,32,2,6,8,3,31,7,26,28,13,22,17,19,23,9,14,29,33,27,18,30,24,16,21
497,2015,45,45,West Virginia,35,5029639,5965583,6796007,3477429,7882744,-4622519,2280459,6659058,18180450,11360173,5244782389,12406511134,11994236842,7882743927,412274291,1841053,22822108184,2929090662,2110283401,68610553644,1.45,1.72,1.95,1.03,223.93,-0.13,0.43,4281.65,0.08,0.18,0.17,0.33,0.04,45,0.002041786,0.000876145,-0.003106318,0.00170309,-0.013670407,0.006115391,-0.000102356,-0.00947595,-0.000385005,0.019245323,-0.002817971,-0.005232889,0.008124803,0.000278217,-0.005478725,0.002776933,0.002350926,-0.000422675,0.000945078,0.00060317,-0.00100295,-0.001635195,-0.001965056,-0.00880116,0.000634144,-0.00261402,-0.001487595,0.000120908,-0.000255104,0.000493359,7.55E-05,-0.00385497,16,23,10,18,2,6,32,3,28,1,11,8,5,29,7,12,14,27,22,25,21,19,17,4,24,13,20,31,30,26,33,9
498,2015,25,25,Wisconsin,32,6945066,13618785,13935195,8475478,14386070,-8676722,8010497,22226311,44166055,22861548,16053570850,36089170040,34779412955,14386069838,1326066802,5767891,48315555271,953759109,13860458502,2.68E+11,0.82,1.61,1.64,1.04,229.9,-0.02,0.33,2494.16,0.06,0.13,0.13,0.18,0,25,0.000534246,0.000372265,0.003653281,0.002324663,-0.013553033,0.001384455,-0.003303599,0.018362584,-0.000316971,-0.039994354,-0.001206139,-0.001347402,0.006104121,0.001186031,-0.001096689,0.002077119,-0.001715181,-0.00121285,-0.001927673,-0.002553198,-0.000182504,-0.000226948,-0.003497364,-0.003339159,-0.000792891,0.001277723,2.92E-05,-0.003301094,0.00205456,-0.000838312,-0.000781912,0.002021276,28,29,5,11,3,17,8,2,30,1,21,18,4,22,23,12,16,20,15,10,32,31,6,7,25,19,33,9,13,24,26,14
499,2015,7,7,Wyoming,3,22070437,23591690,24424071,4112310,2122137,5427308,12867265,19198866,25355325,5881707,2693180118,5101297557,4592260179,1769397175,509037378,586555,13079608477,246687874,26959912,33268775304,5.37,5.74,5.94,1.11,867.84,0.72,0.08,3016.59,0.08,0.15,0.14,0.39,0.01,7,0.003863617,-0.00106088,-0.001919327,0.004069812,-0.02745543,0.002936629,-0.003728553,-0.009738263,-0.002306626,0.012457488,0.01348413,-0.004081292,0.012604518,0.0012757,-0.005315883,-0.002781275,-0.001155158,-0.000342665,0.000112282,-0.000883004,0.004422272,0.001969218,-0.001392764,-0.000355454,-0.001239939,0.005623074,0.000796479,0.003934154,-0.00114374,0.003356437,0.010554858,-0.006391241,14,28,22,12,1,18,15,6,20,4,2,11,3,24,9,19,26,32,33,29,10,21,23,31,25,8,30,13,27,16,5,7
500,2016,14,14,Alabama,30,8041677,9278526,10725033,2194950,10300300,-7664866,7895231,21620729,33615834,12495250,8703722000,22319659000,21630932000,10300300000,688731000,4863300,86970850244,9478603285,5191977000,1.91E+11,3.66,4.23,4.89,1.03,141.62,0.01,0.31,2117.97,0.05,0.12,0.11,0.46,0.05,14,0.002277648,-0.001071372,-0.001185337,0.003131682,-0.013807697,0.003819836,-0.000560355,-0.004610355,0.000538034,0.005068499,-0.004159995,-0.000415228,0.005879385,0.000734078,-0.00105971,-0.000707866,-0.001499146,-1.99E-05,-0.001423903,0.001871079,0.005982731,0.001499531,-0.001492571,0.001303814,-0.003608792,-0.000573209,0.00048606,0.003245962,0.003313587,1.45E-05,-0.0026391,-0.001288651,13,22,21,11,1,7,28,5,29,4,6,31,3,25,23,26,16,32,18,14,2,15,17,19,8,27,30,10,9,33,12,20
501,2016,11,11,Alaska,1,65876488,67050382,69154104,3858516,6431951,14337160,46140624,68077671,78124537,10290467,126954000,5639000000,10791109000,6431951000,-5153059000,741894,37334622085,8484662103,2093079000,41032003000,17.07,17.38,17.92,0.52,-6945.82,0.77,0.08,8669.64,0,0.14,0.26,0.91,0.21,11,0.004562195,-0.000511351,-0.002447611,0.002013561,-0.022065447,0.006252179,-0.006540143,-0.007337348,0.00078157,-0.03988062,0.013749649,-0.00443863,0.010701246,0.002080657,-0.005441781,-0.000989768,0.000152888,-0.00160069,-0.001032869,0.0012095,0.005308836,-0.000805267,-0.00329879,-0.004703739,0.000738859,-0.00238474,0.001849075,0.000804314,0.002456422,0.000105296,-0.010383005,0.037299099,13,31,17,21,3,9,8,7,29,1,4,14,5,20,10,26,32,23,25,24,11,27,15,12,30,18,22,28,16,33,6,2
502,2016,27,27,Arizona,24,5094889,6598436,8155867,5811255,15206716,-4930868,8047876,24601432,45179803,21017971,13848653000,35524610000,33957150000,15206716000,1572932000,6931071,1.1E+11,36236435,9502194000,2.79E+11,0.88,1.14,1.4,1.05,226.94,0.07,0.34,2193.99,0.05,0.13,0.12,0.4,0,27,-0.000859984,0.001134428,-0.000474404,0.001686464,-0.01402313,0.002306129,0.008861157,-0.002074431,0.0030805,-0.038661158,-0.004271275,-0.002908631,0.007915227,0.002253903,-0.003521784,-0.00273107,-0.001278481,0.00466746,-0.000771715,0.000230577,-0.001654142,0.001954099,0.001388063,-0.001114741,-0.001184436,-0.002145999,0.000930959,0.003716748,-0.001317607,-0.000358893,0.000555854,0.001275763,27,24,31,17,2,12,3,15,9,1,6,10,4,13,8,11,21,5,29,33,18,16,19,25,23,14,26,7,20,32,30,22
