,1-qid,two_realRank,two_realRank2,State,CordAscent,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year,female_percent,international_students,world_rank,country_encoded,country_contribution,female_percent_contribution,income_contribution,international_contribution,international_students_contribution,num_students_contribution,research_contribution,student_staff_ratio_contribution,teaching_contribution,country_feature_rank,female_percent_feature_rank,income_feature_rank,international_feature_rank,international_students_feature_rank,num_students_feature_rank,research_feature_rank,student_staff_ratio_feature_rank,teaching_feature_rank
82,2011,47,47,Rice University,196,USA,57.4,31.2,50.6,99.1,29.2,66.9,6333,9,2011,0.44,0.26,47,70,0.013063748,0.002256264,-0.060600586,-0.031130769,-0.001333248,-0.018341163,0.001551774,-0.018440915,0.056014994,7,8,1,3,10,5,9,4,2
83,2011,88,88,Royal Holloway  University of London,53,UK,37.7,92.9,36.2,93.2,30.5,57.9,8747,15.9,2011,0.57,0.37,88,69,0.007702302,0.001472184,-0.062629548,0.039449898,-0.001144615,-0.019544296,0.000648507,-0.010674754,0.001266164,6,7,1,2,9,3,10,5,8
84,2011,105,105,Rutgers  the State University of New Jersey,128,USA,53.4,26.8,64.7,55.7,48.97987421,56.3,37032,17.3,2011,0.51,0.08,105,70,0.011337411,-0.003071874,-0.001850051,-0.031190153,-0.000289591,0.027267117,0.003491189,-0.000221239,0.055263607,4,7,8,2,9,3,6,10,1
85,2011,110,109,Seoul National University,125,South Korea,62.3,44.9,54.1,54.6,43,56,26389,13.9,2011,0.496839882,0.1,109,58,0.01039773,-0.002052501,0.001218906,-0.013490611,0.002177207,0.003037093,0.004754057,-0.006753074,0.058510156,3,9,10,2,8,7,6,4,1
86,2011,199,199,Simon Fraser University,86,Canada,32.9,51.9,44.2,60.2,37.9,46.2,26640,28.3,2011,0.55,0.19,199,7,-0.009835091,-0.00073619,-0.037925648,0.005940109,-0.00048422,-0.001856855,-0.001541686,0.032133152,-0.018611575,4,9,1,5,10,6,7,2,3
87,2011,4,4,Stanford University,123,USA,98.3,29.5,98.1,99.2,64.3,94.3,15596,7.8,2011,0.42,0.22,4,70,0.010187399,0.005210955,0.097523626,-0.033740688,-0.002458696,-0.009253276,0.001253754,-0.020568633,0.056563544,6,8,1,3,9,7,10,4,2
88,2011,129,129,Stockholm University,65,Sweden,36.9,52.00744025,49.2,75.9,31.7,54,31715,23.7,2011,0.62,0.08,129,60,0.008584095,-0.003891124,-0.061404649,0.007653241,-0.000784959,0.027115043,0.004396718,0.029619144,0.002268215,4,8,1,6,10,3,7,2,9
89,2011,78,78,Stony Brook University,137,USA,48.5,52.2,43.6,85.8,48.97987421,59.6,21908,10.9,2011,0.5,0.24,78,70,0.009424543,-0.000467881,-0.000409473,0.006543443,9.49E-05,-0.000449267,0.000771108,-0.017578384,0.055902776,4,7,9,5,10,8,6,2,1
90,2011,171,171,Sun Yat-sen University,161,China,46.2,29.3,34.7,70.2,41.2,49.6,51351,16.6,2011,0.51,0.08,171,9,-0.010657971,0.002759105,-0.036638539,-0.032705791,0.001443345,0.031602086,-0.001211605,-0.002206131,0.000426656,4,6,1,2,8,3,9,7,10
91,2011,200,199,Swedish University of Agricultural Sciences,71,Sweden,43.3,52.00744025,49.5,41.7,99.9,46.2,3879,4.6,2011,0.67,0.154440063,199,60,0.010171823,-0.004309503,0.101826802,0.008462766,0.000790645,-0.018458199,-0.001050183,-0.020981207,0.002642764,5,7,1,6,10,3,9,2,8
92,2011,123,122,Technical University of Denmark,166,Denmark,46.2,64,46.9,64.6,95.5,54.5,9990,5,2011,0.27,0.18,122,13,-0.011166296,0.000497392,0.098678659,0.008391449,-0.002007101,-0.017907626,-0.000730445,-0.019924109,0.000765068,4,10,1,5,7,3,9,2,8
93,2011,101,101,Technical University of Munich,56,Germany,50.4,85.3,43.2,71.2,48.97987421,56.9,35565,31.5,2011,0.33,0.2,101,18,-0.011900667,0.003598547,-0.002059112,0.038988144,0.000183551,0.028298843,-0.000821962,0.032400568,0.059557372,5,7,8,2,10,4,9,3,1
94,2011,81,81,The University of Queensland,14,Australia,51.8,74.2,53.4,69,57.1,59.1,34718,32.7,2011,0.53,0.27,81,1,-0.012808196,-0.002301217,0.101128557,0.0384688,0.001578138,0.030172928,0.002508168,0.032569416,0.056942517,6,9,1,3,10,5,8,4,2
95,2011,132,132,Tohoku University,199,Japan,60.3,20.1,62.5,41.2,82.3,53.3,17200,5,2011,0.25,0.07,132,29,-0.002558373,0.001374077,0.099497724,-0.034168444,-0.00058958,-0.009569009,0.004741172,-0.020525956,0.05441944,8,9,1,3,10,6,7,4,2
96,2011,112,112,Tokyo Institute of Technology,200,Japan,62.9,24.8,63.4,45.5,60.5,55.4,9586,7.3,2011,0.13,0.13,112,29,-0.002328791,0.004931553,0.097332005,-0.033914058,-0.001947813,-0.015710408,0.004545502,-0.021441237,0.055906928,9,7,1,3,10,6,8,4,2
97,2011,76,76,Trinity College Dublin,41,Republic of Ireland,47.7,84.2,45.3,84.4,31.6,60.3,15521,18,2011,0.57,0.25,76,49,-0.003635653,-0.004715765,-0.062035634,0.036399312,-0.002036494,-0.009586808,0.000263966,-0.001822614,0.05567734,7,6,1,3,8,5,10,9,2
98,2011,58,58,Tsinghua University,115,China,74.9,43,66.6,52.7,97.8,64.2,39763,13.7,2011,0.32,0.1,58,9,-0.011415646,0.003709026,0.10032241,-0.011700776,0.001352111,0.028210652,0.001628184,-0.006018895,0.057212453,5,8,1,4,10,3,9,6,2
99,2011,53,53,Tufts University,167,USA,64.1,28.3,52.3,83.9,48.97987421,65.2,10410,10,2011,0.54,0.14,53,70,0.012309096,0.000119641,0.000138894,-0.033913031,0.000420684,-0.020431642,0.002107835,-0.018896286,0.053865079,6,10,9,2,8,3,7,4,1
100,2011,94,94,University College Dublin,35,Republic of Ireland,42.4,87,36.6,86.3,48.97987421,57.5,22193,24.5,2011,0.496839882,0.23,94,49,-0.000320352,0.000392089,0.000818488,0.0403815,0.000398977,-0.001947556,-0.001516609,0.02715686,0.002617681,10,9,7,1,8,5,6,2,4
101,2011,22,22,University College London,11,UK,74,90.8,81.6,80.6,39,78.4,26607,10.7,2011,0.56,0.46,22,69,0.009515713,3.66E-05,-0.034050615,0.034717243,-0.000835366,-0.0015446,0.003002111,-0.024306608,0.055363368,6,10,3,2,9,8,7,4,1
102,2011,149,149,University of Aberdeen,50,UK,37.8,86.1,45.2,64.6,47,51.4,12938,15.8,2011,0.54,0.33,149,69,0.010496291,-0.000854014,-0.002660188,0.036427529,-0.002047029,-0.009332169,-0.00046442,-0.005986864,0.001183214,2,9,6,1,7,3,10,5,8
103,2011,74,73,University of Adelaide,25,Australia,46.5,87.5,38.8,90.5,52.7,60.7,20771,30.1,2011,0.48,0.26,73,1,-0.010714206,0.000215432,4.46E-05,0.035812473,-0.000674709,-0.012046201,0.001770664,0.03090715,0.055375806,6,9,10,2,8,5,7,3,1
104,2011,127,127,University of Alberta,33,Canada,53.7,71.6,58,49.7,44.5,54.3,36299,21.6,2011,0.55,0.23,127,7,-0.009882748,-0.001596656,-0.000251368,0.03605093,0.00134159,0.026763019,0.002935594,0.030374636,0.056623629,5,8,10,2,9,4,7,3,1
105,2011,165,165,University of Amsterdam,149,Netherlands,42.5,38.2,49.2,60.2,38.8,50,24570,14.4,2011,0.53,0.11,165,40,-0.001832526,0.000150987,-0.03359909,-0.013462955,-0.000625706,0.002088223,0.003976355,-0.010087578,0.001861926,8,10,1,2,9,6,5,3,7
106,2011,96,95,University of Arizona,141,USA,52.4,21.9,52.2,70.1,84.2,57.3,36429,12.7,2011,0.52,0.08,95,70,0.011576921,0.000269183,0.098740563,-0.034257434,0.000852657,0.027994515,0.00187643,-0.010625065,0.055520938,5,10,1,3,9,4,8,6,2
107,2011,145,145,University of Auckland,19,New Zealand,34.8,94.3,39.2,71.8,61.1,51.8,29787,18.9,2011,0.54,0.28,145,41,-0.003036073,-0.001086455,0.098649457,0.038795819,0.000624034,-0.002588623,0.002805896,-0.002425021,0.003358813,5,9,1,2,10,7,6,8,4
108,2011,142,142,University of Barcelona,168,Spain,34.1,22.3,33.7,91.9,30,52.1,47491,12.2,2011,0.62,0.1,142,59,0.009168185,-0.006980229,-0.061406164,-0.033790569,-0.001485871,0.029757945,-0.001159339,-0.006882927,0.001874274,5,6,1,2,9,3,10,7,8
109,2011,97,95,University of Basel,38,Switzerland,50.2,91.3,37.1,78.3,45.8,57.3,12551,17.3,2011,0.54,0.24,95,61,0.011912587,-0.001426178,-0.001635229,0.038123859,-0.001062794,-0.019037032,-0.000776074,0.000256961,0.057250645,4,7,6,2,8,3,9,10,1
110,2011,135,135,University of Bergen,89,Norway,39.9,66.6,42.1,73.1,41.5,52.7,11623,11.1,2011,0.6,0.12,135,43,-0.004181354,-0.004105788,-0.034034938,0.007034916,4.99E-05,-0.017239001,-0.000129996,-0.022213165,0.004543674,6,7,1,4,10,3,9,2,5
111,2011,146,145,University of Birmingham,64,UK,50.3,73.8,50.7,52.1,34.8,51.8,25295,16.4,2011,0.54,0.23,145,69,0.008799987,-0.003304705,-0.034459049,0.03676399,0.001255532,-0.003703971,-0.000278511,0.001465446,0.056682421,4,6,3,2,9,5,10,8,1
112,2011,180,178,University of Bonn,15,Germany,46.8,46.8,33.8,65.3,29.4,48.5,32474,70.4,2011,0.55,0.13,178,18,-0.009524282,-0.002934215,-0.060948019,-0.014664505,-0.002576361,0.030938342,-0.000358504,0.030433962,0.055174481,6,8,1,5,9,3,10,4,2
113,2011,68,68,University of Bristol,87,UK,49.6,67.2,53.1,80.9,36.2,61.4,17906,14,2011,0.53,0.25,68,69,0.011014245,0.001131013,-0.035946492,0.008547318,-0.000522173,-0.009449086,0.000638781,-0.009992337,0.057632234,4,8,2,7,10,6,9,5,1
114,2011,30,30,University of British Columbia,3,Canada,65.1,93.3,74.8,80.3,42.6,73.8,50152,17.6,2011,0.54,0.25,30,7,-0.011424239,-0.00343182,-0.037603675,0.037195675,-0.000212624,0.030179315,0.001895966,-8.86E-05,0.058585074,6,7,2,3,9,4,8,10,1
115,2011,8,8,University of California  Berkeley,59,USA,84.2,39.6,99.3,97.8,48.97987421,91.1,36186,16.4,2011,0.5,0.15,8,70,0.008744548,0.000107309,-0.001604906,-0.011266585,0.00170323,0.02872288,0.00580329,-0.000731211,0.055505397,5,10,8,4,7,2,6,9,1
116,2011,54,54,University of California  Davis,51,USA,57.3,60.5,70.7,68.8,48,65,35364,13.9,2011,0.54,0.13,54,70,0.01413606,0.001088028,-0.000943082,0.010774158,-0.002382932,0.028274365,0.002918683,-0.004693593,0.055152645,3,9,10,4,8,2,7,6,1
117,2011,50,49,University of California  Irvine,66,USA,49.4,66.3,54.7,91.6,48.97987421,66,26614,16.1,2011,0.52,0.16,49,70,0.008173978,-0.000139247,-0.00254831,0.009650678,0.003251355,0.000665096,0.00137933,-0.010856468,0.055402161,5,10,7,4,6,9,8,3,1
118,2011,11,11,University of California  Los Angeles,57,USA,83,48.1,92.9,93.2,48.97987421,87.7,38206,10.3,2011,0.52,0.15,11,70,0.010301378,-0.004670377,-0.000799258,-0.009805413,-0.00024122,0.027549575,-1.35E-05,-0.021350916,0.056704954,5,7,8,6,9,2,10,3,1
119,2011,117,117,University of California  Riverside,93,USA,38.6,63,47.4,78.3,30.5,55.1,20626,22,2011,0.51,0.12,117,70,0.009371998,0.002279891,-0.061558769,0.007207992,-0.001344752,-0.008000754,0.002147497,0.030409312,0.003657288,3,8,1,5,10,4,9,2,7
120,2011,32,32,University of California  San Diego,146,USA,59.8,31.6,76.3,90.8,51.8,73.2,27233,6.5,2011,0.48,0.11,32,70,0.007606677,-0.003262726,-0.003338064,-0.033918596,2.04E-05,0.001982426,0.002454027,-0.019322586,0.057694624,5,7,6,2,10,9,8,3,1
121,2011,29,29,University of California  Santa Barbara,9,USA,56.6,64.3,68,98.8,89.8,75,22020,27.3,2011,0.52,0.11,29,70,0.012407879,0.001708346,0.099228939,0.009466265,0.000227663,-0.000598333,0.002002697,0.031538012,0.05553959,5,8,1,6,10,9,7,3,2
122,2011,69,68,University of California  Santa Cruz,162,USA,38.3,16.7,50.4,99.6,48.97987421,61.4,17404,22.7,2011,0.53,0.01,68,70,0.00851938,-0.005785275,-0.002417884,-0.036822137,-0.0014277,-0.011359102,0.007459916,0.034243332,-0.000571934,5,7,8,1,9,4,6,2,10
123,2011,6,6,University of Cambridge,21,UK,90.5,77.7,94.1,94,57,91.2,18812,11.8,2011,0.46,0.34,6,69,0.00955562,0.001292688,0.10006898,0.037827624,0.001377076,-0.012219451,0.001776943,-0.01976343,0.054961803,7,10,1,3,9,6,8,4,2
124,2011,108,107,University of Cape Town,61,South Africa,36.6,83.3,42.1,82.8,48.97987421,56.1,20040,12.1,2011,0.53,0.18,107,57,-0.000473904,-0.00066633,-0.000247928,0.035730968,0.001239202,-0.009373399,0.002576085,-0.011370536,0.002857731,9,8,10,1,7,4,6,3,5
125,2011,12,12,University of Chicago,88,USA,79.1,62.8,87.9,96.9,48.97987421,86.9,14221,6.9,2011,0.42,0.21,12,70,0.011891008,0.002570349,-0.002388289,0.007401795,0.001887875,-0.00655829,-0.000781683,-0.022136849,0.055951054,4,7,8,5,9,6,10,2,1
126,2011,191,190,University of Cincinnati,178,USA,43.6,18.9,40.4,61.5,32.5,46.9,36108,15.7,2011,0.54,0.06,190,70,0.011557651,-8.59E-05,-0.059628538,-0.033852737,-0.002943695,0.026451683,0.000325477,-0.007697998,0.00398298,4,10,1,2,8,3,9,5,7
127,2011,67,67,University of Colorado Boulder,158,USA,46.4,31.7,58.1,83.4,48.97987421,61.6,29325,16.1,2011,0.45,0.08,67,70,0.012392888,0.002910203,-0.000102809,-0.032009394,0.001298961,0.000337736,0.005076935,-0.010313418,0.001381506,2,6,10,1,8,9,5,4,7
128,2011,177,177,University of Copenhagen,126,Denmark,44.1,45.8,45.7,58.3,26.1,48.8,27545,4.1,2011,0.67,0.19,177,13,-0.007979757,-0.00226573,-0.06265326,-0.012848937,-0.000865156,-0.001646487,-2.15E-05,-0.019979218,-0.001804734,4,6,1,3,9,8,10,2,7
129,2011,160,159,University of Delaware,132,USA,38.4,16.8,51.9,61.3,100,50.4,19262,15.9,2011,0.56,0.1,159,70,0.01146247,-0.002169114,0.098886535,-0.032189219,-3.99E-05,-0.010725365,0.001338789,-0.010282815,0.002892678,3,7,1,2,10,4,8,5,6
130,2011,141,140,University of Dundee,102,UK,34.1,54.4,41,79.3,49.3,52.2,11628,15.3,2011,0.6,0.25,140,69,0.011582115,0.002776259,-0.001768195,0.005650841,-0.000834013,-0.016034531,0.002146049,-0.010161969,0.006498576,3,7,9,6,10,1,8,4,5
131,2011,175,174,University of East Anglia,106,UK,42.1,62.8,40.4,62.8,29.7,49,14992,14.7,2011,0.58,0.28,174,69,0.009384301,-0.0015995,-0.06176123,0.010050465,0.002445873,-0.010990304,0.000323602,-0.008491086,0.002918124,4,9,1,3,8,2,10,5,7
132,2011,40,40,University of Edinburgh,49,UK,59.9,67.3,61.9,86.8,42.2,69.2,25774,14.1,2011,0.58,0.36,40,69,0.009515614,-0.003342142,-0.033183911,0.009376022,-0.00021847,-4.50E-05,0.006693225,-0.006295748,0.058303477,4,8,2,5,9,10,6,7,1
133,2011,184,184,University of Exeter,100,UK,40.4,62.8,42.5,57.9,32.2,47.6,17755,18.8,2011,0.54,0.28,184,69,0.009590686,0.000911892,-0.061708523,0.006883983,0.000777562,-0.011921149,0.000782461,0.002145272,0.005271773,3,8,1,4,10,2,9,7,5
134,2011,133,132,University of Freiburg,63,Germany,52.4,46.2,41.4,64.3,79.8,53.3,26467,31.2,2011,0.52,0.16,132,18,-0.009281882,-0.001533692,0.098363014,-0.013036588,-0.000724024,-0.003993995,0.00103916,0.031939608,0.057345551,5,8,1,4,10,7,9,3,2
135,2011,118,118,University of Geneva,20,Switzerland,46.6,95.7,49.7,63.1,32.7,55,15668,15,2011,0.61,0.39,118,61,0.008648836,-0.00056308,-0.062055179,0.036725117,0.000693963,-0.009988549,0.002211832,-0.008542481,0.058229023,5,10,1,3,9,4,8,6,2
136,2011,128,128,University of Glasgow,81,UK,45.6,55.1,50.3,65.1,61,54.2,22616,16,2011,0.57,0.29,128,69,0.009583218,0.000105126,0.098801443,0.008573552,0.001873145,-0.001612204,0.001619267,-0.008676584,0.002475884,2,10,1,4,7,9,8,3,6
137,2011,170,170,University of Groningen,120,Netherlands,41.7,35.5,56.4,54.1,34.2,49.7,24556,25.6,2011,0.52,0.12,170,40,-0.001936898,-0.00274658,-0.034953516,-0.012037514,-0.003757168,-0.005194994,0.001256314,0.032258457,0.005775697,9,8,1,3,6,5,10,2,4
138,2011,45,43,University of Göttingen,96,Germany,57.3,44.5,55.9,92.5,31.7,67,25581,25.6,2011,0.51,0.12,43,18,-0.012129906,0.001137373,-0.061260498,-0.012043305,0.001454055,-0.00156514,0.002726523,0.030408279,0.05598997,5,10,1,6,9,8,7,3,2
139,2011,116,115,University of Hawai’i at Mānoa,156,USA,38.3,34.2,47.6,81,48.97987421,55.2,23873.75865,18.44528302,2011,0.496839882,0.154440063,115,70,0.007486601,0.002029403,0.001243929,-0.010780984,-2.64E-05,-0.001650209,0.001910336,-0.005131288,0.003366305,3,6,9,2,10,8,7,4,5
140,2011,102,102,University of Helsinki,138,Finland,49,24.2,51.4,75.4,30.2,56.6,23505,15.1,2011,0.66,0.06,102,16,-0.007003022,-0.003268193,-0.062898657,-0.03283765,-0.001080124,-0.000775842,0.001444474,-0.011781029,0.055810438,5,6,1,3,9,10,8,4,2
141,2011,21,21,University of Hong Kong,7,Hong Kong,68.4,91.4,71.4,96.1,56.5,79.2,19835,17.6,2011,0.53,0.38,21,21,-0.002084422,-0.002294942,0.097739553,0.036480109,-0.003596351,-0.009451811,0.003675664,-0.001367598,0.056229554,9,8,1,3,7,5,6,10,2
142,2011,197,197,University of Illinois at Chicago,121,USA,57.8,51.8,46.8,34.7,48.97987421,46.4,24313,9.2,2011,0.53,0.17,197,70,0.007771556,-0.002042482,3.40E-05,0.009532331,-0.003839979,6.80E-05,0.00168599,-0.018989028,0.054952094,5,7,10,4,6,9,8,3,1
143,2011,33,33,University of Illinois at Urbana-Champaign,48,USA,68.1,55.9,80.9,72.9,48.97987421,73,42727,18.7,2011,0.47,0.2,33,70,0.009619963,0.004838826,-0.001547006,0.011060383,0.00023199,0.027780038,0.000936584,-0.001126595,0.058416489,4,6,7,3,10,2,9,8,1
144,2011,187,187,University of Innsbruck,39,Austria,37.9,99.5,34.8,60.2,35,47.2,18209,16.9,2011,0.54,0.39,187,2,-0.00749166,-0.002247035,-0.03676785,0.036403188,0.000525567,-0.009948842,-0.001243004,-0.002173556,0.002684298,4,7,1,2,10,3,9,8,6
145,2011,134,132,University of Iowa,148,USA,48.6,31.7,59.8,54.8,48.97987421,53.3,27526,11.6,2011,0.52,0.11,132,70,0.010257094,0.000657349,-4.44E-05,-0.035118536,-0.001013973,0.000482462,0.000368292,-0.019688787,0.05734093,4,7,10,2,6,8,9,3,1
146,2011,186,186,University of Konstanz,1,Germany,42.7,93.6,40.1,51.3,48.97987421,47.3,10930,59.1,2011,0.54,0.12,186,18,-0.006920462,-0.002174705,-0.002784686,0.03517741,-0.001029359,-0.017746161,0.001063896,0.029424424,0.003926532,4,8,7,1,10,3,9,2,6
147,2011,136,136,University of Lausanne,73,Switzerland,43.1,84.1,50.5,59.1,42.5,52.6,11964,13.1,2011,0.496839882,0.22,136,61,0.008564644,-0.001900676,-0.034737181,0.038187526,-0.001758365,-0.018255863,0.003665129,-0.00751062,0.004186716,4,9,2,1,10,3,8,5,7
148,2011,168,168,University of Leeds,105,UK,46.2,50,48,55.6,38.3,49.8,27703,14.7,2011,0.58,0.21,168,69,0.00879166,-0.004668475,-0.033656661,-0.007859254,0.000493355,-0.001881432,-0.001355582,-0.011947372,0.003944603,3,5,1,4,10,7,8,2,6
149,2011,166,165,University of Liverpool,114,UK,40.8,59.8,47.8,59.6,40.6,50,18815,13.6,2011,0.52,0.3,165,69,0.011378922,-0.001999743,-0.037846362,0.006741666,0.003101875,-0.009490449,0.002811054,-0.010857697,0.001880996,2,9,1,5,7,4,8,3,10
150,2011,87,87,University of Manchester,45,UK,56.5,79.1,56.2,59.2,39,58,34938,15.3,2011,0.52,0.34,87,69,0.006907235,9.22E-05,-0.036516363,0.035000533,-0.002895789,0.030438433,0.002105224,-0.010950138,0.054326596,6,10,2,3,7,4,9,5,1
151,2011,98,98,University of Maryland  College Park,169,USA,45.4,35.4,48.6,79.2,48.97987421,57.2,31331,8.4,2011,0.48,0.09,98,70,0.007958202,-0.001496217,0.003396475,-0.015588573,-0.000473439,0.024663719,0.001857828,-0.021026666,0.00243979,5,9,6,4,10,1,8,2,7
152,2011,56,56,University of Massachusetts,122,USA,61.3,22.6,72.6,67.9,53.9,64.7,56959,13,2011,0.49,0.11,56,70,0.011180863,-0.000462024,-0.000554622,-0.033309647,-0.002398332,0.026781809,-0.000270827,-0.007237498,0.05432176,4,9,8,2,7,3,10,5,1
153,2011,36,36,University of Melbourne,5,Australia,58.7,88,69.2,83.3,47.7,71,40128,23.7,2011,0.55,0.35,36,1,-0.013002298,-0.002679889,-0.000197723,0.0387883,0.000816942,0.030081229,0.001512619,0.030346798,0.059075635,6,7,10,2,9,4,8,3,1
154,2011,16,15,University of Michigan,55,USA,83.9,53.3,89.1,84.1,59.6,83.4,41786,9,2011,0.48,0.16,15,70,0.009296012,0.002287551,0.100441694,0.009112692,0.000215899,0.030968582,0.003835393,-0.021183215,0.058176255,6,9,1,7,10,3,8,4,2
155,2011,52,52,University of Minnesota,118,USA,57.6,23,69.1,76.4,48.97987421,65.6,46825,18,2011,0.52,0.13,52,70,0.011966127,-0.003086072,-0.002792703,-0.033680491,-0.00031916,0.027203785,0.00019789,-0.002479208,0.059973047,4,6,7,2,9,3,10,8,1
156,2011,138,138,University of Montreal,76,Canada,56.1,52.00744025,49.4,51.9,48.97987421,52.4,38264,20.3,2011,0.57,0.25,138,7,-0.00975637,-0.003041703,-0.00226974,0.008790222,0.000644226,0.031284951,0.00424161,-0.001238879,0.055563688,3,7,8,4,10,2,6,9,1
157,2011,154,152,University of New South Wales,44,Australia,49.5,70.7,48.9,51.2,60,51.2,38309,25.9,2011,0.47,0.33,152,1,-0.010969725,0.003126975,0.098281256,0.034041162,-0.000662904,0.028218503,0.004770615,0.030313393,0.056015055,6,8,1,3,10,5,7,4,2
158,2011,31,30,University of North Carolina at Chapel Hill,131,USA,70.9,21.5,75.1,85,50.2,73.8,26518,7.3,2011,0.58,0.08,30,70,0.010387156,-0.000443382,-0.000428296,-0.034558506,-0.002899332,-0.002019456,0.004530964,-0.019919617,0.054958166,5,9,10,2,7,8,6,3,1
159,2011,63,63,University of Notre Dame,172,USA,56.4,35.6,45.1,89.1,48.97987421,62.8,11829,13.8,2011,0.44,0.1,63,70,0.007331252,0.006062366,0.000987923,-0.008722572,-0.002808677,-0.017013985,-0.002610587,-0.011731067,0.05657272,6,7,10,5,8,3,9,4,1
160,2011,174,174,University of Nottingham,74,UK,46.8,74.8,44.1,52.5,38.4,49,30144,15,2011,0.54,0.27,174,69,0.009673365,-0.000360914,-0.034793782,0.036848708,-0.002319122,0.02726653,-0.000274479,-0.011502542,0.053726013,6,9,3,2,8,4,10,5,1
161,2011,7,6,University of Oxford,18,UK,88.2,77.2,93.9,95.1,73.5,91.2,19919,11.6,2011,0.46,0.34,6,69,0.009475657,0.003494511,0.09943843,0.036321915,-0.001756799,-0.009420224,0.00313078,-0.01974154,0.056245465,6,8,1,3,10,7,9,4,2
162,2011,19,19,University of Pennsylvania,134,USA,71.8,32.9,82.7,93.6,43.7,79.5,20376,6.5,2011,0.51,0.2,19,70,0.013307868,0.000551159,0.000568464,-0.033444536,0.001561107,-0.009970647,0.005070513,-0.017869874,0.055864284,5,10,9,2,8,6,7,4,1
163,2011,64,64,University of Pittsburgh,175,USA,58.5,25.2,58.3,78.3,37.9,62.7,26485,5.8,2011,0.51,0.1,64,70,0.009886989,-0.000331427,-0.036311199,-0.031098424,0.001084816,-0.001156161,0.003627749,-0.021843632,0.054147416,5,10,2,3,9,8,7,4,1
164,2011,49,49,University of Science and Technology of China,155,China,57.5,52.00744025,48.6,92.7,30.3,66,14290,7.9,2011,0.496839882,0.02,49,9,-0.011108446,0.001752672,-0.063210824,0.00721017,0.000333048,-0.010318156,0.005911771,-0.020919519,0.057406515,5,9,1,7,10,6,8,3,2
165,2011,137,137,University of Sheffield,103,UK,48.9,62.7,49.2,58.4,40.3,52.5,23311,15.5,2011,0.5,0.31,137,69,0.008546169,0.000210705,-0.03400822,0.011031913,-0.00348369,0.001372981,0.004836659,-0.009003252,0.057722962,5,10,2,3,7,9,6,4,1
166,2011,90,90,University of Southampton,91,UK,50.8,69,47.8,72.9,37.7,57.7,20925,13.5,2011,0.53,0.29,90,69,0.010676038,-0.002259857,-0.038717904,0.009122682,0.002038112,-0.009886089,0.003953323,-0.009501696,0.057338151,3,9,2,6,10,4,7,5,1
167,2011,73,73,University of Southern California,154,USA,65.4,31.2,48.7,71.9,48.97987421,60.7,36534,12.9,2011,0.52,0.2,73,70,0.010252974,-9.72E-05,-0.00060045,-0.030363014,0.001166531,0.029625401,0.0018262,-0.008027998,0.054863921,4,9,8,2,7,3,6,5,1
168,2011,103,103,University of St Andrews,70,UK,44.8,85.7,47.7,72.9,32.6,56.5,8338,12.7,2011,0.56,0.47,103,69,0.007227919,-0.001530446,-0.060894583,0.034098412,-0.001862836,-0.019390268,0.004103293,-0.007991872,-9.01E-05,5,9,1,2,8,3,7,4,10
169,2011,80,79,University of Sussex,92,UK,42.4,72.8,42.4,91.6,29.1,59.5,12001,17.4,2011,0.54,0.35,79,69,0.012487181,-0.00136148,-0.062393234,0.039042547,-0.002219997,-0.020081731,0.001217068,-0.001541256,0.004033207,5,9,1,2,7,3,10,8,6
170,2011,71,71,University of Sydney,2,Australia,49.8,89.6,61.9,64.3,90.8,61.2,41868,20.2,2011,0.57,0.28,71,1,-0.010503671,-0.004112917,0.09989203,0.036539101,-0.000391735,0.030783931,0.004318822,-0.002125841,0.056185096,5,8,1,3,10,4,7,9,2
171,2011,26,26,University of Tokyo,153,Japan,87.7,18.4,91.9,58.1,48.97987421,75.6,26199,5.7,2011,0.496839882,0.1,26,29,0.000809198,4.99E-05,-0.00097446,-0.030785213,0.002398512,-0.001274406,0.002975098,-0.020974754,0.054336093,9,10,8,2,6,7,5,3,1
172,2011,17,17,University of Toronto,23,Canada,75.8,52.00744025,87.9,82.2,48.97987421,82,66198,19.5,2011,0.496839882,0.15,17,7,-0.012492877,-0.001023408,-0.002568298,0.01160759,0.002919875,0.028563824,0.002639778,-0.002106837,0.055296159,4,10,8,5,6,2,7,9,1
173,2011,185,185,University of Twente,160,Netherlands,49.9,62.4,48.3,42,49.8,47.5,6631,12,2011,0.37,0.26,185,40,-0.00314741,0.00462212,-0.00152471,0.009113934,-0.001416733,-0.019732698,0.000397464,-0.021037762,0.055517896,7,6,8,5,9,3,10,2,1
174,2011,189,189,University of Tübingen,42,Germany,45.9,57.8,36.3,57.3,32.3,47,28327,38.9,2011,0.58,0.12,189,18,-0.010617947,-0.001961045,-0.060604879,0.00949937,0.002012036,0.001372962,-0.0041551,0.032057874,0.002967786,3,9,1,4,8,10,6,2,7
175,2011,84,83,University of Utah,171,USA,55.8,22.5,54.2,72,48.97987421,59,25674,16.9,2011,0.45,0.09,83,70,0.010483579,0.003280147,-0.001966925,-0.033316856,-0.003639749,0.000279022,0.004390476,-0.002842172,0.059665643,3,7,9,2,6,10,5,8,1
